FP2-F4,GSR
93,7
93,7
93,10
93,7
93,6
93,7
93,8
93,9
93,8
93,8
93,6
93,9
93,9
93,6
93,9
93,8
93,10
93,6
93,8
93,8
93,7
93,6
93,8
93,10
93,8
93,8
93,7
93,7
93,8
93,6
93,6
93,6
93,10
93,10
93,8
93,8
93,9
93,10
93,10
93,9
93,7
93,10
93,6
93,6
93,9
93,9
93,6
93,9
93,8
93,9
93,7
93,7
93,10
93,10
93,8
93,9
93,8
93,6
93,9
93,7
93,9
93,10
93,10
93,10
93,10
93,6
93,10
93,9
93,8
93,10
93,9
93,6
93,9
93,6
93,6
93,8
93,10
93,10
93,6
93,9
93,8
93,7
93,7
93,8
93,8
93,7
93,6
93,10
93,10
93,10
93,9
93,8
93,6
93,6
93,6
93,8
93,7
93,10
93,10
93,8
93,6
93,9
93,7
93,10
93,10
93,7
93,7
93,10
93,6
93,10
93,6
93,7
93,8
93,9
93,7
93,7
93,6
93,8
93,8
93,8
93,7
93,6
93,7
93,10
93,10
93,10
93,6
93,8
93,7
93,6
93,9
93,8
93,7
93,6
93,6
93,9
93,7
93,10
93,7
93,10
93,7
93,6
93,6
93,9
93,6
93,8
93,10
93,10
93,9
93,8
93,10
93,7
93,9
93,8
93,9
93,7
93,7
93,8
93,8
93,10
93,7
93,9
93,8
93,9
93,8
93,6
93,8
93,9
93,8
93,10
93,9
93,10
93,8
93,8
93,8
93,6
93,6
93,8
93,7
93,10
93,7
93,8
93,7
93,7
93,9
93,7
93,9
93,6
93,10
93,9
93,6
93,8
93,6
93,8
93,9
93,6
93,10
93,6
93,7
93,6
93,7
93,8
93,6
93,9
93,8
93,7
93,7
93,6
93,6
93,7
93,8
93,6
93,8
93,6
93,8
93,10
93,9
93,9
93,8
93,10
93,6
93,8
93,10
93,8
93,7
93,9
93,6
93,6
93,7
93,10
93,10
93,10
93,6
93,7
93,9
93,7
93,9
93,7
93,6
93,6
93,9
93,7
93,7
93,6
93,7
93,7
93,9
93,10
93,9
93,7
93,10
93,7
93,8
93,9
93,9
93,8
93,10
93,10
93,6
93,9
93,9
92,9
92,10
92,9
92,6
92,9
92,10
92,7
92,7
92,6
92,8
92,6
92,10
92,10
92,7
92,6
92,10
92,7
92,9
92,6
92,10
92,8
92,8
92,10
92,7
92,6
92,7
92,10
92,6
92,6
92,10
92,7
92,8
92,8
92,7
92,7
92,7
92,8
92,6
92,6
92,8
92,7
92,9
92,7
92,8
92,8
92,8
92,7
92,9
92,10
92,7
92,9
92,8
92,7
92,10
92,10
92,8
92,9
92,8
92,9
92,10
92,7
92,9
92,6
92,10
92,8
92,7
92,7
92,7
92,10
92,6
92,7
92,6
92,10
92,10
92,7
92,6
92,10
92,10
92,6
92,10
92,10
92,8
92,9
92,10
92,6
92,6
92,7
92,7
92,6
92,8
92,9
92,10
92,7
92,10
92,8
92,10
92,8
92,10
92,6
92,6
92,8
92,6
92,10
92,7
92,10
92,9
92,7
92,10
92,9
92,8
92,9
92,8
92,7
92,7
92,9
92,10
92,7
92,8
92,7
92,10
92,10
92,7
92,7
92,9
92,7
92,8
92,6
92,7
92,6
92,7
92,8
92,8
92,8
92,8
92,8
92,6
92,6
92,6
92,10
92,9
92,6
92,9
92,6
92,6
92,10
92,7
92,8
92,8
92,7
92,10
92,9
92,6
92,6
92,6
92,6
92,10
92,8
92,9
92,9
92,6
92,10
92,9
92,9
92,8
92,9
92,6
92,7
92,10
92,6
92,8
92,7
92,10
92,10
92,9
92,7
92,10
92,10
92,6
92,10
92,8
92,6
92,10
92,6
92,9
92,8
92,8
92,9
92,10
92,8
92,9
92,7
92,6
92,10
92,8
92,8
92,8
92,10
92,9
92,7
92,9
92,10
92,10
92,6
92,6
92,7
92,9
92,9
92,9
92,8
92,9
92,8
92,9
92,10
92,6
92,10
92,10
92,9
92,6
92,6
92,10
92,8
92,10
92,8
92,10
92,8
92,7
92,9
92,7
92,10
92,9
92,6
92,7
92,6
92,9
92,6
92,6
92,7
92,7
92,8
92,10
92,8
92,7
92,10
92,7
92,6
92,10
92,9
92,9
92,8
92,6
92,6
92,10
92,9
92,6
92,10
92,9
92,8
92,7
92,6
92,9
92,8
92,9
92,7
92,8
92,7
92,8
92,6
92,9
92,9
92,6
92,7
92,10
92,9
92,10
92,8
92,6
92,9
92,8
92,7
92,6
92,9
92,6
92,10
92,6
92,10
92,10
92,10
92,8
92,7
92,6
92,10
92,9
92,9
92,10
92,9
92,10
92,8
92,7
92,8
92,9
92,7
92,9
92,8
92,9
92,6
92,6
92,9
92,10
92,6
92,8
92,10
92,7
92,9
92,9
92,9
92,10
92,8
92,7
92,7
92,6
92,7
92,7
92,9
92,9
92,8
92,6
92,6
92,8
92,9
92,10
92,10
92,6
92,6
92,9
92,10
92,10
92,8
92,8
92,10
92,9
92,10
92,9
92,6
92,10
92,7
92,6
92,7
92,7
92,8
92,7
92,10
92,9
92,10
92,6
92,9
92,8
92,6
92,10
92,9
92,10
92,7
92,7
92,8
92,9
92,8
92,10
92,10
92,6
92,6
92,8
92,8
92,10
92,8
92,6
92,10
92,10
92,10
92,6
92,10
92,9
92,6
92,9
92,7
92,10
92,6
92,6
92,8
92,6
92,7
92,9
92,9
92,8
92,10
92,6
92,6
92,7
92,8
92,6
92,6
92,8
92,9
92,8
92,9
92,6
92,8
92,7
92,8
92,8
92,6
92,6
92,6
92,8
92,6
92,7
92,10
92,9
92,9
92,9
92,7
92,10
92,7
92,7
92,9
91,6
91,8
91,7
91,6
91,6
91,10
91,8
91,6
91,10
91,10
91,6
91,8
91,10
91,9
91,10
91,6
91,10
91,9
91,6
91,10
91,9
91,9
91,6
91,9
91,7
91,9
91,9
91,8
91,7
91,7
91,7
91,10
91,9
91,9
91,9
91,10
91,7
91,7
91,10
91,10
91,6
91,7
91,7
91,7
91,9
91,9
91,10
91,6
91,9
91,10
91,10
91,9
91,7
91,8
91,8
91,10
91,10
91,7
91,10
91,8
91,9
91,6
91,9
91,6
91,6
91,8
91,7
91,6
91,9
91,9
91,8
91,10
91,6
91,8
91,7
91,8
91,9
91,6
91,8
91,9
91,7
91,8
91,6
91,8
91,6
91,7
91,6
91,6
91,8
91,6
91,9
91,7
91,8
91,6
91,7
91,8
91,6
91,7
91,9
91,6
91,8
91,7
91,6
91,6
91,10
91,9
91,10
91,10
91,6
91,6
91,8
91,9
91,8
91,10
91,7
91,9
91,6
91,10
91,6
91,6
91,10
91,8
91,7
91,7
91,6
91,7
91,9
91,7
91,6
91,8
91,7
91,9
91,9
91,10
91,7
91,6
91,6
91,8
91,9
91,7
91,8
91,7
91,6
91,7
91,9
91,7
91,10
91,6
91,7
91,6
91,7
91,10
91,10
91,6
91,10
91,7
91,6
91,10
91,7
91,9
91,6
91,7
91,8
91,7
91,6
91,6
91,7
91,8
91,9
91,8
91,9
91,8
91,10
91,8
91,6
91,10
91,7
91,7
91,7
91,7
91,9
91,10
91,6
91,7
91,7
91,6
91,9
91,7
91,8
91,6
91,8
91,10
91,6
91,7
91,6
91,9
91,10
91,8
91,7
91,8
91,9
91,9
91,10
91,9
91,9
91,10
91,7
91,9
91,7
91,9
91,6
91,10
91,10
91,10
91,6
91,9
91,7
91,6
91,7
91,6
91,9
91,7
91,10
91,9
91,9
91,6
91,9
91,8
91,8
91,10
91,10
91,8
91,9
91,10
91,8
91,7
91,6
91,8
91,8
91,6
91,6
91,9
91,10
91,7
91,6
91,6
91,6
91,8
91,10
91,7
91,8
91,10
91,9
91,6
91,7
91,8
91,7
91,6
91,9
91,8
91,9
91,8
91,6
91,9
91,9
91,6
91,6
91,9
91,8
91,7
91,7
91,6
91,10
91,6
91,7
91,9
91,7
91,8
91,7
91,6
91,6
91,6
91,9
91,10
91,8
91,6
91,7
91,9
91,10
91,8
91,7
91,7
91,6
91,7
91,10
91,7
91,8
91,9
91,10
91,8
91,6
91,7
91,7
91,10
91,8
91,8
91,9
91,10
91,10
91,6
91,9
91,7
91,7
91,7
91,6
91,8
91,10
91,7
91,6
91,10
91,8
91,9
91,6
91,9
91,8
91,10
91,9
91,6
91,6
91,7
91,9
91,7
91,9
91,10
91,9
91,6
91,7
91,6
91,7
91,8
91,8
91,10
91,10
91,10
91,9
91,7
91,8
91,9
91,7
91,8
91,7
91,10
91,10
91,10
91,8
91,9
91,6
91,9
91,9
91,8
91,7
91,6
91,9
91,7
91,7
91,10
91,9
91,6
91,9
91,7
91,9
91,10
91,7
91,9
91,8
91,8
91,6
91,8
91,9
91,6
91,10
91,9
91,7
91,10
91,7
91,8
91,6
91,8
91,10
91,7
91,7
91,10
91,10
91,9
91,10
91,10
91,9
91,6
91,8
91,9
91,7
91,8
91,7
91,8
91,9
91,9
91,7
91,8
91,8
91,10
91,6
91,10
91,10
91,8
91,9
91,9
90,10
90,10
90,6
90,8
90,10
90,6
90,7
90,10
90,7
90,6
90,8
90,8
90,7
90,10
90,7
90,10
90,6
90,10
90,6
90,8
90,6
90,6
90,10
90,7
90,8
90,9
90,6
90,10
90,10
90,7
90,10
90,6
90,6
90,6
90,10
90,8
90,10
90,10
90,10
90,9
90,7
90,8
90,7
90,6
90,6
90,6
90,7
90,7
90,10
90,8
90,10
90,7
90,6
90,9
90,9
90,7
90,8
90,6
90,7
90,10
90,8
90,7
90,7
90,10
90,8
90,7
90,8
90,6
90,6
90,9
90,10
90,9
90,8
90,8
90,6
90,6
90,8
90,8
90,8
90,7
90,7
90,8
90,9
90,9
90,9
90,6
90,7
90,6
90,8
90,8
90,10
90,9
90,8
90,9
90,6
90,9
90,9
90,9
90,10
90,6
90,6
90,8
90,8
90,7
90,10
90,9
90,9
90,9
90,6
90,10
90,6
90,6
90,8
90,8
90,8
90,10
90,6
90,7
90,10
90,9
90,6
90,7
90,7
90,6
90,9
90,6
90,6
90,7
90,8
90,6
90,7
90,7
90,8
90,9
90,8
90,6
90,8
90,6
90,8
90,8
90,6
90,8
90,9
90,7
90,10
90,9
90,9
90,8
90,6
90,6
90,10
90,9
90,8
90,7
90,9
90,8
90,10
90,8
90,8
90,10
90,9
90,7
90,6
90,7
90,7
90,9
90,8
90,8
90,8
90,8
90,6
90,6
90,6
90,10
90,8
90,8
90,10
90,9
90,9
90,8
90,9
90,9
90,9
90,10
90,8
90,7
90,8
90,8
90,10
90,10
90,10
90,7
90,8
90,7
90,6
90,7
90,7
90,7
90,8
90,6
90,10
90,9
90,7
90,6
90,10
90,6
90,7
90,10
90,9
90,6
90,7
90,6
90,6
90,6
90,10
90,8
90,6
90,9
90,7
90,10
90,10
90,7
90,7
90,8
90,10
90,9
90,8
90,9
90,7
90,10
90,6
90,8
90,9
90,8
90,6
90,10
90,10
90,8
90,6
90,9
90,8
90,10
90,9
90,6
90,10
90,6
90,8
90,8
90,7
90,9
90,6
90,6
90,9
90,9
90,7
90,8
90,6
90,8
90,8
90,8
90,7
90,6
90,8
90,7
90,6
90,6
90,7
90,8
90,6
90,7
90,10
90,8
90,9
90,6
90,9
90,10
90,10
90,9
90,6
90,9
90,8
90,9
90,9
90,7
90,8
90,7
90,9
90,8
90,9
90,6
90,10
90,9
90,9
90,10
90,7
90,9
90,9
90,7
90,8
90,10
90,10
90,9
90,7
90,8
90,8
90,9
90,8
90,9
90,10
90,8
90,6
90,10
90,10
90,6
90,10
90,6
90,10
90,6
90,9
90,7
90,6
90,9
90,7
90,6
90,10
90,8
90,6
90,6
90,8
90,10
90,9
90,6
90,8
90,6
90,7
90,6
90,8
90,10
90,9
90,6
90,10
90,6
90,7
90,9
90,10
90,10
90,10
90,10
90,7
90,10
90,6
90,10
90,7
90,9
90,10
90,7
90,10
90,7
90,7
90,6
90,8
90,8
90,10
90,10
90,7
90,6
90,7
90,8
90,10
90,9
90,9
90,6
90,9
90,8
90,7
90,10
90,6
90,6
90,9
90,6
90,10
90,6
90,8
90,6
90,9
90,10
90,10
90,7
90,6
90,10
90,9
90,6
90,9
90,9
90,9
90,8
90,6
90,7
90,7
90,6
90,10
90,6
90,9
90,8
90,9
90,7
90,9
90,6
90,7
90,9
90,7
90,10
90,10
90,7
90,6
90,10
90,9
90,8
90,7
90,6
90,9
90,6
90,9
90,6
90,10
90,6
90,6
90,7
90,10
90,7
90,8
90,6
90,6
90,6
89,7
89,9
89,7
89,10
89,6
89,10
89,9
89,9
89,8
89,10
89,9
89,7
89,7
89,7
89,6
89,8
89,7
89,8
89,9
89,7
89,8
89,10
89,6
89,6
89,10
89,8
89,7
89,8
89,10
89,9
89,6
89,7
89,6
89,9
89,9
89,8
89,10
89,7
89,9
89,9
89,6
89,6
89,6
89,8
89,8
89,9
89,6
89,10
89,7
89,8
89,10
89,6
89,6
89,10
89,6
89,8
89,8
89,10
89,7
89,9
89,10
89,9
89,10
89,9
89,10
89,10
89,10
89,9
89,8
89,9
89,7
89,8
89,10
89,7
89,6
89,10
89,9
89,7
89,9
89,8
89,8
89,7
89,7
89,10
89,8
89,6
89,10
89,6
89,6
89,6
89,9
89,10
89,10
89,9
89,9
89,9
89,7
89,10
89,6
89,6
89,9
89,9
89,10
89,10
89,6
89,10
89,7
89,8
89,6
89,8
89,8
89,6
89,9
89,6
89,6
89,9
89,9
89,9
89,10
89,8
89,7
89,10
89,7
89,8
89,6
89,8
89,8
89,10
89,6
89,9
89,8
89,6
89,10
89,7
89,10
89,9
89,9
89,9
89,7
89,6
89,6
89,9
89,9
89,9
89,7
89,7
89,10
89,10
89,8
89,10
89,8
89,7
89,10
89,10
89,7
89,10
89,9
89,10
89,8
89,6
89,10
89,6
89,7
89,8
89,7
89,8
89,7
89,10
89,10
89,9
89,7
89,6
89,10
89,8
89,6
89,9
89,9
89,9
89,9
89,8
89,7
89,7
89,10
89,6
89,10
89,8
89,7
89,6
89,6
89,9
89,8
89,8
89,7
89,7
89,6
89,8
89,8
89,6
89,7
89,9
89,8
89,6
89,7
89,10
89,10
89,6
89,10
89,8
89,7
89,9
89,10
89,7
89,9
89,9
89,6
89,9
89,7
89,9
89,6
89,9
89,10
89,7
89,7
89,7
89,7
89,9
89,7
89,6
89,10
89,6
89,8
89,7
89,10
89,6
89,10
89,10
89,7
89,8
89,8
89,8
89,8
89,9
89,9
89,8
89,7
89,10
89,7
89,9
89,9
89,10
89,8
89,8
89,9
89,10
89,7
89,9
89,10
89,7
89,6
89,8
89,9
89,6
89,6
89,7
89,10
89,10
89,8
89,8
89,8
89,9
89,9
89,10
89,8
89,6
89,9
89,10
89,9
89,10
89,8
89,8
89,9
89,7
89,9
89,9
89,7
89,7
89,7
89,9
89,9
89,6
89,9
89,7
89,8
89,6
89,10
89,10
89,6
89,6
89,8
89,7
89,10
89,6
89,10
89,6
89,7
89,7
89,8
89,6
89,9
89,9
89,6
89,7
89,6
89,6
89,6
89,8
89,10
89,7
89,7
89,9
89,9
89,9
89,8
89,7
89,10
89,6
89,10
89,6
89,7
89,8
89,6
89,9
89,9
89,10
89,6
89,6
89,9
89,9
89,7
89,6
89,8
89,7
89,8
89,8
89,9
89,8
89,7
89,8
89,9
89,10
89,8
89,9
89,9
89,7
89,6
89,7
89,7
89,7
89,8
89,9
89,8
89,10
89,7
89,6
89,8
89,7
89,9
89,7
89,9
89,6
89,9
89,7
89,8
89,9
89,10
89,8
89,10
89,10
89,7
89,7
89,8
89,10
89,8
89,7
89,8
89,8
89,9
89,8
89,9
89,6
89,10
89,8
89,7
89,10
89,6
89,9
89,9
89,6
89,7
89,7
89,10
89,8
89,8
89,9
89,7
89,7
89,8
89,7
89,10
89,7
89,8
89,9
89,6
89,9
89,8
89,7
89,7
89,10
89,7
89,10
89,8
89,7
89,10
89,7
89,7
89,9
89,7
89,8
89,10
89,10
89,8
89,7
89,10
89,8
89,9
89,8
89,8
89,8
89,7
89,8
89,9
89,8
89,9
89,8
89,9
89,7
89,7
89,6
89,7
89,8
89,10
89,7
89,9
89,8
89,6
89,8
89,6
89,6
89,7
89,7
89,7
89,9
89,10
89,8
88,7
88,7
88,8
88,10
88,8
88,7
88,10
88,7
88,10
88,6
88,9
88,9
88,7
88,8
88,9
88,6
88,7
88,10
88,10
88,7
88,10
88,7
88,10
88,10
88,10
88,8
88,9
88,6
88,7
88,9
88,8
88,6
88,7
88,10
88,8
88,8
88,10
88,10
88,6
88,10
88,7
88,8
88,8
88,9
88,10
88,10
88,7
88,6
88,8
88,8
88,10
88,7
88,10
88,7
88,9
88,7
88,10
88,8
88,9
88,7
88,10
88,7
88,7
88,9
88,8
88,9
88,10
88,9
88,7
88,7
88,6
88,7
88,6
88,9
88,9
88,7
88,8
88,10
88,8
88,10
88,6
88,10
88,9
88,10
88,7
88,10
88,10
88,6
88,9
88,8
88,7
88,8
88,7
88,7
88,9
88,9
88,8
88,7
88,10
88,8
88,9
88,8
88,9
88,10
88,7
88,9
88,7
88,9
88,10
88,6
88,10
88,10
88,10
88,8
88,6
88,9
88,10
88,6
88,8
88,6
88,10
88,6
88,9
88,6
88,7
88,10
88,10
88,6
88,7
88,9
88,10
88,9
88,10
88,6
88,8
88,8
88,7
88,7
88,9
88,6
88,10
88,9
88,9
88,9
88,9
88,7
88,8
88,8
88,8
88,10
88,7
88,8
88,6
88,6
88,7
88,6
88,9
88,8
88,10
88,10
88,6
88,10
88,10
88,10
88,10
88,8
88,8
88,9
88,10
88,6
88,6
88,6
88,6
88,9
88,9
88,10
88,7
88,7
88,10
88,7
88,10
88,7
88,9
88,10
88,7
88,7
88,9
88,8
88,8
88,7
88,10
88,9
88,9
88,6
88,8
88,8
88,8
88,10
88,10
88,7
88,9
88,10
88,9
88,10
88,6
88,8
88,8
88,7
88,7
88,10
88,9
88,9
88,7
88,8
88,7
88,7
88,8
88,8
88,8
88,10
88,9
88,9
88,7
88,6
88,8
88,10
88,10
88,7
88,8
88,8
88,10
88,8
88,9
88,6
88,8
88,10
88,8
88,8
88,9
88,7
88,6
88,9
88,8
88,8
88,6
88,9
88,10
88,8
88,10
88,10
88,10
88,9
88,9
88,7
88,10
88,6
88,6
88,6
88,6
88,7
88,6
88,7
88,8
88,7
88,7
88,9
88,6
88,6
88,7
88,7
88,10
88,8
88,9
88,7
88,10
88,10
88,8
88,7
88,6
88,8
88,10
88,9
88,10
88,10
88,10
88,6
88,6
88,10
88,8
88,10
88,7
88,6
88,7
88,6
88,7
88,10
88,9
88,8
88,6
88,7
88,6
88,6
88,9
88,7
88,9
88,10
88,7
88,7
88,6
88,6
88,7
88,10
88,8
88,8
88,7
88,6
88,6
88,7
88,8
88,9
88,8
88,9
88,9
88,8
88,6
88,6
88,8
88,6
88,6
88,6
88,7
88,10
88,9
88,7
88,9
88,7
88,7
88,6
88,6
88,8
88,8
88,6
88,6
88,6
88,7
88,8
88,8
88,6
88,8
88,9
88,8
88,9
88,9
88,7
88,6
88,8
88,6
88,7
88,6
88,10
88,6
88,7
88,10
88,10
88,9
88,8
88,8
88,8
88,9
88,10
88,7
88,8
88,6
88,6
88,9
88,9
88,9
88,8
88,8
88,7
88,7
88,9
88,8
88,10
88,10
88,8
88,10
88,6
88,9
88,7
88,9
88,6
88,7
88,10
88,7
88,9
88,6
88,9
88,6
88,10
88,8
88,10
88,6
88,6
88,8
88,6
88,9
88,8
88,10
88,6
88,8
88,6
88,10
88,8
88,10
88,8
88,8
88,10
88,6
88,10
88,8
88,7
88,8
88,6
88,9
88,8
88,10
88,7
88,7
88,10
88,9
88,9
88,10
88,10
88,10
88,7
88,6
88,8
88,10
88,7
88,8
88,10
88,7
88,10
88,7
88,7
88,8
87,10
87,6
87,6
87,8
87,7
87,6
87,9
87,9
87,8
87,7
87,8
87,9
87,10
87,7
87,6
87,9
87,6
87,7
87,6
87,9
87,6
87,8
87,10
87,10
87,9
87,9
87,10
87,8
87,7
87,10
87,10
87,8
87,8
87,6
87,9
87,10
87,7
87,10
87,9
87,8
87,9
87,7
87,7
87,6
87,10
87,9
87,6
87,7
87,7
87,7
87,9
87,7
87,7
87,9
87,6
87,8
87,10
87,10
87,9
87,7
87,7
87,6
87,9
87,10
87,8
87,10
87,7
87,8
87,8
87,10
87,8
87,7
87,10
87,10
87,6
87,7
87,6
87,7
87,6
87,9
87,9
87,10
87,6
87,10
87,7
87,8
87,9
87,6
87,7
87,10
87,8
87,8
87,6
87,7
87,10
87,8
87,10
87,8
87,9
87,6
87,7
87,7
87,6
87,10
87,8
87,8
87,10
87,10
87,8
87,8
87,9
87,9
87,9
87,7
87,7
87,8
87,8
87,6
87,7
87,7
87,9
87,6
87,9
87,9
87,8
87,9
87,7
87,8
87,7
87,9
87,10
87,8
87,8
87,8
87,7
87,9
87,7
87,7
87,6
87,10
87,10
87,10
87,10
87,7
87,6
87,8
87,7
87,9
87,7
87,6
87,8
87,7
87,7
87,10
87,7
87,10
87,9
87,9
87,8
87,10
87,6
87,9
87,8
87,6
87,9
87,8
87,8
87,7
87,8
87,8
87,8
87,7
87,6
87,7
87,9
87,9
87,9
87,8
87,8
87,8
87,9
87,6
87,6
87,7
87,10
87,10
87,7
87,10
87,6
87,7
87,9
87,9
87,7
87,6
87,8
87,8
87,8
87,10
87,10
87,6
87,6
87,9
87,8
87,10
87,8
87,6
87,7
87,7
87,6
87,10
87,7
87,10
87,8
87,10
87,8
87,7
87,9
87,8
87,6
87,8
87,9
87,8
87,6
87,7
87,7
87,7
87,7
87,6
87,9
87,6
87,9
87,7
87,7
87,10
87,7
87,7
87,6
87,10
87,9
87,8
87,9
87,8
87,9
87,8
87,10
87,8
87,9
87,7
87,8
87,10
87,9
87,10
87,8
87,9
87,6
87,10
87,10
87,9
87,9
87,9
87,7
87,7
87,8
87,7
87,7
87,10
87,8
87,8
87,8
87,10
87,6
87,10
87,10
87,8
87,6
87,8
87,6
87,7
87,8
87,7
87,10
87,10
87,9
87,6
87,9
87,6
87,9
87,8
87,7
87,6
87,9
87,7
87,10
87,8
87,10
87,10
87,6
87,6
87,9
87,10
87,9
87,7
87,8
87,6
87,8
87,9
87,10
87,10
87,7
87,8
87,6
87,8
87,7
87,6
87,9
87,9
87,10
87,8
87,9
87,8
87,7
87,9
87,9
87,8
87,7
87,10
87,6
87,7
87,9
87,9
87,9
87,10
87,8
87,8
87,7
87,7
87,9
87,10
87,6
87,6
87,9
87,8
87,7
87,6
87,8
87,9
87,10
87,9
87,10
87,6
87,6
87,8
87,8
87,9
87,6
87,6
87,6
87,10
87,10
87,7
87,6
87,7
87,8
87,6
87,6
87,7
87,10
87,9
87,10
87,7
87,8
87,9
87,10
87,8
87,9
87,7
87,10
87,6
87,9
87,7
87,10
87,10
87,6
87,6
87,8
87,7
87,9
87,7
87,10
87,8
87,10
87,7
87,6
87,6
87,10
87,7
87,9
87,10
87,7
87,7
87,9
87,10
87,9
87,10
87,6
87,10
87,6
87,8
87,6
87,6
87,6
87,7
87,6
87,8
87,10
87,10
87,10
87,7
87,8
87,7
87,8
87,7
87,9
87,7
87,7
87,10
87,6
87,8
87,8
87,6
87,10
87,6
87,10
87,10
87,6
87,9
87,7
87,7
87,8
87,8
87,7
87,9
87,8
86,9
86,8
86,8
86,7
86,10
86,7
86,9
86,8
86,8
86,7
86,9
86,10
86,6
86,6
86,7
86,10
86,10
86,10
86,9
86,6
86,7
86,8
86,8
86,10
86,9
86,7
86,10
86,9
86,10
86,7
86,10
86,7
86,6
86,7
86,8
86,8
86,9
86,7
86,9
86,7
86,8
86,8
86,8
86,10
86,8
86,10
86,7
86,7
86,6
86,7
86,8
86,7
86,8
86,10
86,6
86,7
86,7
86,9
86,8
86,8
86,7
86,9
86,7
86,6
86,9
86,8
86,8
86,8
86,10
86,7
86,6
86,9
86,8
86,6
86,10
86,7
86,6
86,9
86,9
86,6
86,7
86,7
86,7
86,8
86,10
86,10
86,6
86,10
86,6
86,8
86,7
86,9
86,6
86,10
86,7
86,8
86,7
86,10
86,7
86,7
86,7
86,7
86,7
86,6
86,9
86,6
86,9
86,7
86,7
86,7
86,6
86,8
86,10
86,7
86,7
86,7
86,8
86,9
86,7
86,9
86,6
86,9
86,10
86,6
86,10
86,8
86,10
86,7
86,9
86,10
86,10
86,9
86,6
86,8
86,10
86,7
86,6
86,7
86,9
86,9
86,9
86,9
86,8
86,7
86,9
86,9
86,6
86,7
86,8
86,6
86,9
86,8
86,8
86,7
86,9
86,8
86,8
86,10
86,10
86,7
86,8
86,7
86,9
86,9
86,6
86,7
86,7
86,7
86,7
86,8
86,10
86,8
86,8
86,8
86,6
86,10
86,6
86,8
86,9
86,9
86,9
86,7
86,9
86,7
86,9
86,8
86,7
86,8
86,7
86,7
86,8
86,6
86,6
86,8
86,6
86,7
86,6
86,10
86,7
86,9
86,7
86,10
86,6
86,9
86,7
86,6
86,9
86,10
86,8
86,9
86,9
86,6
86,8
86,9
86,9
86,7
86,6
86,10
86,6
86,7
86,10
86,6
86,9
86,8
86,9
86,8
86,8
86,6
86,10
86,6
86,8
86,7
86,6
86,10
86,6
86,7
86,10
86,6
86,7
86,8
86,7
86,8
86,8
86,6
86,7
86,10
86,10
86,7
86,6
86,7
86,10
86,8
86,9
86,10
86,6
86,7
86,6
86,8
86,10
86,9
86,6
86,7
86,7
86,8
86,9
86,10
86,8
86,10
86,9
86,8
86,7
86,10
86,9
86,6
86,8
86,9
86,8
86,10
86,7
86,10
86,9
86,10
86,6
86,9
86,8
86,6
86,8
86,10
86,9
86,8
86,7
86,8
86,10
86,8
86,10
86,7
86,6
86,7
86,6
86,6
86,10
86,7
86,6
86,10
86,6
86,10
86,10
86,9
86,6
86,8
86,7
86,10
86,8
86,8
86,7
86,9
86,6
86,9
86,9
86,9
86,7
86,7
86,10
86,6
86,9
86,10
86,8
86,8
86,10
86,9
86,10
86,10
86,8
86,10
86,7
86,9
86,6
86,10
86,6
86,10
86,7
86,7
86,9
86,6
86,8
86,9
86,9
86,6
86,8
86,7
86,7
86,8
86,8
86,9
86,9
86,10
86,10
86,10
86,8
86,9
86,10
86,6
86,10
86,8
86,10
86,8
86,9
86,9
86,8
86,6
86,10
86,9
86,9
86,6
86,8
86,9
86,10
86,6
86,7
86,6
86,7
86,9
86,7
86,8
86,7
86,10
86,7
86,6
86,6
86,6
86,7
86,6
86,8
86,7
86,9
86,7
86,8
86,10
86,8
86,8
86,9
86,10
86,8
86,9
86,8
86,9
86,8
86,6
86,7
86,6
86,6
86,10
86,7
86,8
86,6
86,8
86,9
86,6
86,6
86,9
86,10
86,6
86,9
86,8
86,8
86,6
86,7
86,10
86,9
86,6
86,6
86,9
86,9
86,8
86,8
86,9
86,7
86,8
86,8
86,8
86,6
86,8
86,6
86,9
86,7
86,6
86,7
86,9
86,10
86,6
86,10
86,10
86,9
86,6
86,10
86,7
86,8
86,10
86,9
86,6
86,6
86,10
86,8
86,8
86,8
86,8
86,7
86,8
85,6
85,7
85,9
85,7
85,10
85,8
85,7
85,9
85,8
85,7
85,9
85,8
85,9
85,6
85,10
85,9
85,10
85,7
85,8
85,8
85,10
85,8
85,8
85,8
85,10
85,8
85,9
85,8
85,8
85,6
85,10
85,6
85,7
85,7
85,10
85,8
85,10
85,6
85,6
85,10
85,6
85,7
85,6
85,9
85,8
85,6
85,10
85,9
85,6
85,7
85,9
85,8
85,6
85,8
85,6
85,8
85,6
85,7
85,9
85,10
85,8
85,10
85,9
85,6
85,8
85,6
85,10
85,8
85,7
85,10
85,7
85,10
85,9
85,9
85,10
85,8
85,7
85,8
85,8
85,6
85,10
85,6
85,9
85,10
85,7
85,7
85,8
85,9
85,10
85,9
85,7
85,6
85,10
85,9
85,7
85,9
85,6
85,8
85,9
85,8
85,10
85,9
85,8
85,9
85,9
85,6
85,10
85,10
85,6
85,10
85,6
85,10
85,6
85,10
85,8
85,6
85,9
85,6
85,8
85,10
85,6
85,9
85,7
85,8
85,9
85,9
85,7
85,8
85,8
85,9
85,6
85,7
85,7
85,8
85,9
85,8
85,7
85,10
85,10
85,9
85,10
